Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
PepsiCo Inc BDR,PEPB34,1M,High,Dark Cloud Cover,Current,Bearish reversal,2020-11-06,wait,2020-11-06
PETROBRAS ON,PETR3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-06,wait,2020-11-06
Azul SA Pref,AZUL4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-06,wait,2020-11-06
BANRISUL ON N1,BRSR3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-06,wait,2020-11-06
BANRISUL PNB,BRSR6,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-06,wait,2020-11-06
Taurus Armas ON,TASA3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-06,wait,2020-11-06
Enauta ON,ENAT3,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-11-06,wait,2020-11-06
BANRISUL PNB,BRSR6,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-06,wait,2020-11-06
PETROBRAS PN,PETR4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-06,wait,2020-11-06
PETROBRAS PN,PETR4,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-06,wait,2020-11-06
FedEx Corp BDR,FDXB34,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2020-11-06,wait,2020-11-06
PETROBRAS ON,PETR3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-06,wait,2020-11-06
KLABIN S/A PN,KLBN4,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-06,wait,2020-11-06
Banco BMG ON,BMGB4,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-06,wait,2020-11-06
CEEE-D ON,CEED3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-06,wait,2020-11-06
CEB,CEBR3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-06,wait,2020-11-06
CEB,CEBR3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-11-06,wait,2020-11-06
ULTRAPAR ON NM,UGPA3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-06,wait,2020-11-06
LOPES BRASIL ON,LPSB3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-06,wait,2020-11-06
Cosan Logistica S.,RLOG3,1M,High,Three Outside Down,Current,Bearish reversal,2020-11-06,wait,2020-11-06
CEMIG ON,CMIG3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-06,wait,2020-11-06
COELCE ON,COCE3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-06,wait,2020-11-06
KLABIN S/A PN,KLBN4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-06,wait,2020-11-06
RUMO ON NM,RAIL3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-06,wait,2020-11-06
Ogx Petroleo e Ga.,DMMO3T,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-06,wait,2020-11-06
Qualcomm Inc BDR,QCOM34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-06,wait,2020-11-06
BRASIL ON,BBAS3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-06,wait,2020-11-06
ODONTOPREV ON,ODPV3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-06,wait,2020-11-06
BANCO PAN SA PN,BPAN4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-06,wait,2020-11-06
BANCO PAN SA PN,BPAN4,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-06,wait,2020-11-06
Celulose Irani Pr.,RANI4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-06,wait,2020-11-06
VALID ON,VLID3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-06,wait,2020-11-06
Cosan Logistica S.,RLOG3,1M,Medium,Dragonfly Doji,Current,Bullish reversal,2020-11-06,wait,2020-11-06
Cosan Logistica S.,RLOG3,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-06,wait,2020-11-06
VALID ON,VLID3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-06,wait,2020-11-06
Qualcomm Inc BDR,QCOM34,1M,Low,Three Line Strike,Current,Bullish continuation,2020-11-06,wait,2020-11-06
