Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
Braskem Pref B,BRKM6,1M,Low,Hanging Man,Current,Bearish reversal,2020-12-18,wait,2020-12-18
Wells Fargo Co BD.,WFCO34,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
Home Depot Inc BD.,HOME34,1M,High,Three Black Crows,Current,Bearish reversal,2020-12-18,wait,2020-12-18
Hoteis Othon,HOOT4,1M,High,Three Outside Up,Current,Bullish reversal,2020-12-18,wait,2020-12-18
Amazon.com Inc BD.,AMZO34,1M,High,Three Black Crows,Current,Bearish reversal,2020-12-18,wait,2020-12-18
YDUQS Part ON,YDUQ3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
Instituto Hermes.,PARD3,1M,High,Three Inside Up,Current,Bullish reversal,2020-12-18,wait,2020-12-18
Honeywell DRC,HONB34,1M,Low,Harami Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
The Coca Cola Co.,COCA34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
SAO MARTINHO ON,SMTO3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
ROSSI RESID ON,RSID3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
ROSSI RESID ON,RSID3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
Baumer,BALM3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-12-18,wait,2020-12-18
Minerva,BEEF11,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-18,wait,2020-12-18
BRF SA ON,BRFS3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
Brb Banco,BSLI3,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-12-18,wait,2020-12-18
QUALICORP ON,QUAL3,1M,High,Three Inside Up,Current,Bullish reversal,2020-12-18,wait,2020-12-18
Saraiva,SLED3,1M,High,Three Inside Up,Current,Bullish reversal,2020-12-18,wait,2020-12-18
LOCAMERICA ON NM,LCAM3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
C A Modas SA,CEAB3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
Cisco Systems Inc.,CSCO34,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-18,wait,2020-12-18
Braskem Pref B,BRKM6,1M,Medium,Dragonfly Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
Cisco Systems Inc.,CSCO34,1M,Low,Harami Bullish,Current,Bullish reversal,2020-12-18,wait,2020-12-18
TIM PART S/A ON,TIMS3,1M,High,Three Outside Up,Current,Bullish reversal,2020-12-18,wait,2020-12-18
Cisco Systems Inc.,CSCO34,1M,Low,Harami Cross,Current,Bullish reversal,2020-12-18,wait,2020-12-18
LOCAMERICA ON NM,LCAM3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
Visa Inc BDR,VISA34,1M,High,Dark Cloud Cover,Current,Bearish reversal,2020-12-18,wait,2020-12-18
Morgan Stanley Ba.,MSBR34,1M,Low,Harami Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
Visa Inc BDR,VISA34,1M,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-18,wait,2020-12-18
ATT Inc BDR,ATTB34,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-12-18,wait,2020-12-18
Celpe Pref,CEPE5,1M,Low,Harami Cross,Current,Bullish reversal,2020-12-18,wait,2020-12-18
