Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
Bovespa,BVSP,1M,High,Morning Star,Current,Bullish reversal,2020-11-10,wait,2020-11-10
PARANAPANEMA ON,PMAM3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-10,wait,2020-11-10
International Bus.,IBMB34,1M,High,Three Outside Down,Current,Bearish reversal,2020-11-10,wait,2020-11-10
TRIUNFO PART ON,TPIS3,1M,High,Three Outside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Whirlpool Pref,WHRL4,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
EUCATEX PN,EUCA4,1M,Low,Harami Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
EUCATEX PN,EUCA4,1M,Low,Harami Cross Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
Apple Inc BDR,AAPL34,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Apple Inc BDR,AAPL34,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Smiles Fidelidade.,SMLS3T,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Verizon Communica.,VERZ34,1M,Low,Bullish Hammer,Current,Bullish reversal,2020-11-10,wait,2020-11-10
TELEF BRASIL ON,VIVT3,1M,Medium,Downside Gap Three Methods,Current,Bearish continuation,2020-11-10,wait,2020-11-10
Microsoft Corp BD.,MSFT34,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-11-10,wait,2020-11-10
ATT Inc BDR,ATTB34,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Celpe Pref,CEPE5,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Freeport Mcmoran.,FCXO34,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
CEEE-D ON,CEED3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
SARAIVA LIVR PN,SLED4,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-10,wait,2020-11-10
SARAIVA LIVR PN,SLED4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Caterpillar Inc B.,CATP34,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
FedEx Corp BDR,FDXB34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
ITAUSA ON,ITSA3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
ITAUSA PN,ITSA4,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
EUCATEX PN,EUCA4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
ALPARGATAS ON,ALPA3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
Banco Inter ON,BIDI3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Merck Co Inc BDR,MRCK34,1M,Medium,Homing Pigeon,Current,Bullish reversal,2020-11-10,wait,2020-11-10
C A Modas SA,CEAB3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Ogx Petroleo e Ga.,DMMO3T,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Ogx Petroleo e Ga.,DMMO3T,1M,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Karsten Pref,CTKA4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-10,wait,2020-11-10
OSX BRASIL ON,OSXB3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
Chevron Corp BDR,CHVX34,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Refinaria de Petr.,RPMG3,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Cemepe Pref ,MAPT4,1M,Low,Thrusting Bearish,Current,Bearish continuation,2020-11-10,wait,2020-11-10
Enauta ON,ENAT3,1M,Medium,Dragonfly Doji,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Instituto Hermes.,PARD3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Merck Co Inc BDR,MRCK34,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-10,wait,2020-11-10
PDG REALT ON,PDGR3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Dimed,PNVL3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Dimed,PNVL3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-10,wait,2020-11-10
MMX Mineracao e M.,MMXM11,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
USIMINAS ON,USIM3,1M,Low,Harami Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
MMX MINER ON,MMXM3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
RAIADROGASIL ON,RADL3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Johnson Johnson B.,JNJB34,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Unipar Carbocloro.,UNIP5,1M,Low,Harami Cross Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
Electro Aco Alton.,EALT3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-10,wait,2020-11-10
PDG REALT ON,PDGR3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-10,wait,2020-11-10
ITAUUNIBANCO ON,ITUB3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
GRENDENE ON,GRND3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
BANRISUL PNB,BRSR6,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
CTEEP,TRPL3,1M,High,Rising Three Methods,Current,Bullish continuation,2020-11-10,wait,2020-11-10
Renova Energia,RNEW3,1M,Low,Harami Cross Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
B2W DIGITAL ON,BTOW3,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Wal Mart Stores I.,WALM34,1M,High,Three Outside Down,Current,Bearish reversal,2020-11-10,wait,2020-11-10
COMGAS PNA,CGAS5,1M,Low,Harami Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
M.DIASBRANCO ON,MDIA3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-10,wait,2020-11-10
ELETROBRAS PNB,ELET6,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Procter Gamble Co.,PGCO34,1M,High,Three Outside Down,Current,Bearish reversal,2020-11-10,wait,2020-11-10
NEOENERGIA,NEOE3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Banco BTG,BPAC11,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-10,wait,2020-11-10
GERDAU PN N1,GGBR4,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-11-10,wait,2020-11-10
Bovespa,BVSP,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-10,wait,2020-11-10
GERDAU PN N1,GGBR4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
CEMIG PN,CMIG4,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
GENERALSHOPP ON,GSHP3,1M,Medium,Dragonfly Doji,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Hoteis Othon,HOOT4,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-10,wait,2020-11-10
TOTVS ON,TOTS3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
TOTVS ON,TOTS3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-11-10,wait,2020-11-10
Locaweb On,LWSA3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
Electro Aco Alton.,EALT3,1W,High,Three Outside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Wells Fargo Co BD.,WFCO34,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2020-11-10,wait,2020-11-10
Johnson Johnson B.,JNJB34,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2020-11-10,wait,2020-11-10
M.DIASBRANCO ON,MDIA3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-11-10,wait,2020-11-10
Electro Aco Alton.,EALT4,1W,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
UNIPAR ON,UNIP3,1W,Low,Hanging Man,Current,Bearish reversal,2020-11-10,wait,2020-11-10
BANRISUL PNB,BRSR6,1W,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Anima ON,ANIM3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
ELETROBRAS PNB,ELET6,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
Battistella Admin.,BTTL3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-10,wait,2020-11-10
JBS ON,JBSS3,1W,High,Three Inside Up,Current,Bullish reversal,2020-11-10,wait,2020-11-10
Banco BTG,BPAC11,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-11-10,wait,2020-11-10
NATURA ON,NTCO3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-11-10,wait,2020-11-10
