Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
SANTANDER BRPN ,SANB4,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-04,wait,2020-11-04
COELCE ON,COCE3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Comcast Corp BDR,CMCS34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
Procter Gamble Co.,PGCO34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
Procter Gamble Co.,PGCO34,1M,Low,Three Line Strike,Current,Bullish continuation,2020-11-04,wait,2020-11-04
McDonalds Corp BD.,MCDC34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
CEEE-D ON,CEED3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-04,wait,2020-11-04
CEB,CEBR3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
CEB,CEBR3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
Visa Inc BDR,VISA34,1M,High,Three Inside Down,Current,Bearish reversal,2020-11-04,wait,2020-11-04
Santos Brasil Par.,STBP3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Amazon.com Inc BD.,AMZO34,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Santos Brasil Par.,STBP3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-04,wait,2020-11-04
JPMorgan Chase Co.,JPMC34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
CIA HERING ON,HGTX3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-04,wait,2020-11-04
RUMO ON NM,RAIL3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Cosan Logistica S.,RLOG3,1M,High,Three Outside Down,Current,Bearish reversal,2020-11-04,wait,2020-11-04
Whirlpool Pref,WHRL4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-04,wait,2020-11-04
3M Co BDR,MMMC34,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
Taurus Armas PN,TASA4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
Comcast Corp BDR,CMCS34,1M,Low,Three Line Strike,Current,Bullish continuation,2020-11-04,wait,2020-11-04
Amazon.com Inc BD.,AMZO34,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-04,wait,2020-11-04
MMX Mineracao e M.,MMXM11,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-04,wait,2020-11-04
PETROBRAS PN,PETR4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Qualcomm Inc BDR,QCOM34,1M,Low,Three Line Strike,Current,Bullish continuation,2020-11-04,wait,2020-11-04
LOJAS RENNER ON,LREN3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-04,wait,2020-11-04
ODONTOPREV ON,ODPV3,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-11-04,wait,2020-11-04
International Bus.,IBMB34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
Wal Mart Stores I.,WALM34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
PepsiCo Inc BDR,PEPB34,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
PepsiCo Inc BDR,PEPB34,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
Petrobras Distrib.,BRDT3,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-04,wait,2020-11-04
PETROBRAS PN,PETR4,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Vivara,VIVA3,1M,Medium,Two Crows,Current,Bearish reversal,2020-11-04,wait,2020-11-04
PETROBRAS ON,PETR3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Refinaria de Petr.,RPMG3,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Ogx Petroleo e Ga.,DMMO3T,1M,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Ogx Petroleo e Ga.,DMMO3T,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-04,wait,2020-11-04
METAL LEVE ON,LEVE3,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Ogx Petroleo e Ga.,DMMO3,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Ogx Petroleo e Ga.,DMMO3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Ogx Petroleo e Ga.,DMMO3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Halliburton Co BD.,HALI34,1M,Low,Thrusting Bearish,Current,Bearish continuation,2020-11-04,wait,2020-11-04
Banco BMG ON,BMGB4,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-11-04,wait,2020-11-04
Qualcomm Inc BDR,QCOM34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
Schulz SA,SHUL4,1M,Low,Harami Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
Bardella Pref,BDLL4,1M,Low,Harami Cross Bearish,Current,Bearish reversal,2020-11-04,wait,2020-11-04
