Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
SANTANDER BRPN ,SANB4,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Hoteis Othon,HOOT4,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Santos Brasil Par.,STBP3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Energ De Brasilia.,CEBR6,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Energ De Brasilia.,CEBR6,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
ConocoPhillips DR.,COPH34,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Santos Brasil Par.,STBP3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-13,wait,2020-10-13
COELCE ON,COCE3,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-10-13,wait,2020-10-13
Saraiva,SLED3,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-10-13,wait,2020-10-13
GAFISA ON,GFSA3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Azul SA Pref,AZUL4,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
SANEPAR ON N2,SAPR3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
GAFISA ON,GFSA3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Cosan Logistica S.,RLOG3,1M,High,Three Outside Down,Current,Bearish reversal,2020-10-13,wait,2020-10-13
PepsiCo Inc BDR,PEPB34,1M,Low,Hanging Man,Current,Bearish reversal,2020-10-13,wait,2020-10-13
SAO MARTINHO ON,SMTO3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
COPEL ON,CPLE3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-13,wait,2020-10-13
MMX Mineracao e M.,MMXM11,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Azul SA Pref,AZUL4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Cedro Cachoeira,CEDO3,1M,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-13,wait,2020-10-13
UNIPAR PNB,UNIP6,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Instituto Hermes.,PARD3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
LE LIS BLANC ON,LLIS3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
LE LIS BLANC ON,LLIS3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-13,wait,2020-10-13
ODONTOPREV ON,ODPV3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-13,wait,2020-10-13
LOJAS RENNER ON,LREN3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-13,wait,2020-10-13
LOJAS RENNER ON,LREN3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Cogna Educacao,COGN3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Celpe Pref,CEPE5,1M,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Cogna Educacao,COGN3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Ogx Petroleo e Ga.,DMMO3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-13,wait,2020-10-13
METAL LEVE ON,LEVE3,1M,High,Morning Doji Star,Current,Bullish reversal,2020-10-13,wait,2020-10-13
PETROBRAS PN,PETR4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
PETROBRAS ON,PETR3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
CEEE-D ON,CEED3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-13,wait,2020-10-13
CEEE-D ON,CEED3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
CEEE-D ON,CEED3,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Ogx Petroleo e Ga.,DMMO3T,1M,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Ogx Petroleo e Ga.,DMMO3T,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-13,wait,2020-10-13
CPFL ENERGIAON NM.,CPFE3,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Wal Mart Stores I.,WALM34,1M,Low,Hanging Man,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Ferbasa,FESA3,1M,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Taurus Armas ON,TASA3,1M,Low,Harami Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
ELETROBRAS PNB,ELET6,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
PORTO SEGURO ON,PSSA3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
ENERGIAS BR ON,ENBR3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
BR BROKERS ON,BBRK3,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-13,wait,2020-10-13
BBSEGURIDADE ON N.,BBSE3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Bardella Pref,BDLL4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
BANRISUL PNB,BRSR6,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
CESP ON,CESP3,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Gradiente Electro.,IGBR3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-13,wait,2020-10-13
CEMIG PN,CMIG4,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-13,wait,2020-10-13
PORTO SEGURO ON,PSSA3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-13,wait,2020-10-13
MULTIPLAN ON,MULT3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Taurus Armas ON,TASA3,1M,Low,Harami Cross Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
COSAN ON,CSAN3,1M,High,Three Black Crows,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Taurus Armas ON,TASA3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
CEMIG ON,CMIG3,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Whirlpool Pref,WHRL4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
AMBEV S/A ON,ABEV3,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-13,wait,2020-10-13
PARANAPANEMA ON,PMAM3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Citigroup Inc BDR.,CTGP34,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Citigroup Inc BDR.,CTGP34,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
NEOENERGIA,NEOE3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Celulose Irani Pr.,RANI4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
ELETROBRAS PNB,ELET6,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Refinaria de Petr.,RPMG3,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-13,wait,2020-10-13
TOTVS ON,TOTS3,1W,High,Morning Doji Star,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Dommo Energia,DMMO11,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-13,wait,2020-10-13
TOTVS ON,TOTS3,1W,High,Morning Star,Current,Bullish reversal,2020-10-13,wait,2020-10-13
FLEURY ON,FLRY3,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-13,wait,2020-10-13
PORTO SEGURO ON,PSSA3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
HELBOR ON,HBOR3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Log Commercial Pr.,LOGG3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
SANTANDER BR UNT,SANB11,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Dimed Pref,PNVL4,1W,Medium,Three River Bottom,Current,Bullish reversal,2020-10-13,wait,2020-10-13
IRB Brasil Resseg.,IRBR3,1W,High,Three Outside Down,Current,Bearish reversal,2020-10-13,wait,2020-10-13
ODONTOPREV ON,ODPV3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
SANTANDER BRON ,SANB3,1W,Low,Harami Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Cogna Educacao,COGN3,1W,Medium,Three Stars in the South,Current,Bullish reversal,2020-10-13,wait,2020-10-13
SANTANDER BR UNT,SANB11,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
COTEMINAS,CTNM3,1W,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-13,wait,2020-10-13
GENERALSHOPP ON,GSHP3,1W,Low,Harami Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Chevron Corp BDR,CHVX34,1W,Low,Harami Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Atom Participacoe.,ATOM3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
KLABIN S/A ON N2,KLBN3,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-13,wait,2020-10-13
Wells Fargo Co BD.,WFCO34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Wells Fargo Co BD.,WFCO34,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-13,wait,2020-10-13
General Electric.,GEOO34,1W,Low,Harami Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
BRASKEM PNA,BRKM5,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-13,wait,2020-10-13
BRASKEM ON,BRKM3,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-13,wait,2020-10-13
GRAZZIOTIN ON,CGRA3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Braskem Pref B,BRKM6,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-13,wait,2020-10-13
BRADESPAR ON,BRAP3,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-13,wait,2020-10-13
3M Co BDR,MMMC34,1W,Low,Harami Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
Saraiva,SLED3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
BRADESCO PN EJ N1.,BBDC4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-13,wait,2020-10-13
SAO CARLOS ON,SCAR3,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-13,wait,2020-10-13
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-13,wait,2020-10-13
