Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
ITAUUNIBANCO ON,ITUB3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-30,wait,2020-10-30
JPMorgan Chase Co.,JPMC34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-30,wait,2020-10-30
BANRISUL ON N1,BRSR3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Celpe Pref,CEPE5,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-30,wait,2020-10-30
BANRISUL ON N1,BRSR3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-30,wait,2020-10-30
BANRISUL PNB,BRSR6,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Banco BMG ON,BMGB4,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-10-30,wait,2020-10-30
CEEE-D ON,CEED3,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Energ De Brasilia.,CEBR5,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-30,wait,2020-10-30
Energ De Brasilia.,CEBR5,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-30,wait,2020-10-30
LOPES BRASIL ON,LPSB3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-30,wait,2020-10-30
COELCE ON,COCE3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Visa Inc BDR,VISA34,1M,High,Three Inside Down,Current,Bearish reversal,2020-10-30,wait,2020-10-30
SANTANDER BRPN ,SANB4,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Procter Gamble Co.,PGCO34,1M,Low,Three Line Strike,Current,Bullish continuation,2020-10-30,wait,2020-10-30
Procter Gamble Co.,PGCO34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-30,wait,2020-10-30
RAIADROGASIL ON,RADL3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Wal Mart Stores I.,WALM34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-30,wait,2020-10-30
Starbucks Corp BD.,SBUB34,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-30,wait,2020-10-30
Starbucks Corp BD.,SBUB34,1M,Low,Shooting Star,Current,Bearish reversal,2020-10-30,wait,2020-10-30
Smiles Fidelidade.,SMLS3T,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Smiles Fidelidade.,SMLS3T,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-30,wait,2020-10-30
ALPARGATAS ON,ALPA3,1M,Low,Shooting Star,Current,Bearish reversal,2020-10-30,wait,2020-10-30
CPFL ENERGIAON NM.,CPFE3,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Banco Inter ON,BIDI3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-30,wait,2020-10-30
ITAUSA PN,ITSA4,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-10-30,wait,2020-10-30
NEOENERGIA,NEOE3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-30,wait,2020-10-30
International Bus.,IBMB34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-30,wait,2020-10-30
Exxon Mobil Corp.,EXXO34,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Refinaria de Petr.,RPMG3,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Ogx Petroleo e Ga.,DMMO3T,1M,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Ogx Petroleo e Ga.,DMMO3T,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Ogx Petroleo e Ga.,DMMO3,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Ogx Petroleo e Ga.,DMMO3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Ogx Petroleo e Ga.,DMMO3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-30,wait,2020-10-30
Qualcomm Inc BDR,QCOM34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-30,wait,2020-10-30
Qualcomm Inc BDR,QCOM34,1M,Low,Three Line Strike,Current,Bullish continuation,2020-10-30,wait,2020-10-30
Chevron Corp BDR,CHVX34,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-30,wait,2020-10-30
International Bus.,IBMB34,1M,Low,Three Line Strike,Current,Bullish continuation,2020-10-30,wait,2020-10-30
