Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
Baumer,BALM3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-23,wait,2020-10-23
COELCE ON,COCE3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-23,wait,2020-10-23
Halliburton Co BD.,HALI34,1M,Low,Thrusting Bearish,Current,Bearish continuation,2020-10-23,wait,2020-10-23
METAL LEVE ON,LEVE3,1M,High,Morning Doji Star,Current,Bullish reversal,2020-10-23,wait,2020-10-23
Celpe Pref,CEPE5,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-23,wait,2020-10-23
CEEE-D ON,CEED3,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-23,wait,2020-10-23
RODOBENSIMOB ON,RDNI3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-23,wait,2020-10-23
BRF SA ON,BRFS3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-23,wait,2020-10-23
Comcast Corp BDR,CMCS34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-23,wait,2020-10-23
McDonalds Corp BD.,MCDC34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-23,wait,2020-10-23
Alupar Invest Pre.,ALUP4,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-23,wait,2020-10-23
LE LIS BLANC ON,LLIS3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-23,wait,2020-10-23
Parana Sanepar Un.,SAPR11,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-23,wait,2020-10-23
Parana Sanepar Un.,SAPR11,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-23,wait,2020-10-23
Companhia de Sane.,SAPR4,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-23,wait,2020-10-23
Companhia de Sane.,SAPR4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-23,wait,2020-10-23
Cosan Logistica S.,RLOG3,1M,High,Three Outside Down,Current,Bearish reversal,2020-10-23,wait,2020-10-23
SANTANDER BRPN ,SANB4,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-23,wait,2020-10-23
MARCOPOLO PN,POMO4,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-23,wait,2020-10-23
COPEL ON,CPLE3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-23,wait,2020-10-23
MULTIPLAN ON,MULT3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-23,wait,2020-10-23
