Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
Bovespa,BVSP,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
GRAZZIOTIN PN,CGRA4,1M,Low,Shooting Star,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Xerox Corp BDR,XRXB34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
EZTEC ON,EZTC3,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-02,wait,2021-02-02
EZTEC ON,EZTC3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Brb Banco,BSLI3,1M,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-02,wait,2021-02-02
HELBOR ON,HBOR3,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-02,wait,2021-02-02
HELBOR ON,HBOR3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Cisco Systems Inc.,CSCO34,1M,High,Three Inside Up,Current,Bullish reversal,2021-02-02,wait,2021-02-02
Verizon Communica.,VERZ34,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-02-02,wait,2021-02-02
BRASIL ON,BBAS3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Morgan Stanley Ba.,MSBR34,1M,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-02,wait,2021-02-02
OI ON N1,OIBR3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Anima ON,ANIM3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Anima ON,ANIM3,1M,High,Evening Doji Star,Current,Bearish reversal,2021-02-02,wait,2021-02-02
BBSEGURIDADE ON N.,BBSE3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
LE LIS BLANC ON,LLIS3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-02-02,wait,2021-02-02
Bristol Myers Squ.,BMYB34,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-02,wait,2021-02-02
Karsten Pref,CTKA4,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-02,wait,2021-02-02
Energ De Brasilia.,CEBR5,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
METAL LEVE ON,LEVE3,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-02,wait,2021-02-02
Karsten Pref,CTKA4,1M,High,Evening Doji Star,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Karsten Pref,CTKA4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
CEB,CEBR3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
CEB,CEBR3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
ATT Inc BDR,ATTB34,1M,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-02,wait,2021-02-02
BR MALLS PAR ON,BRML3,1M,High,Evening Doji Star,Current,Bearish reversal,2021-02-02,wait,2021-02-02
ATT Inc BDR,ATTB34,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-02-02,wait,2021-02-02
BR MALLS PAR ON,BRML3,1M,High,Upside Gap Two Crows,Current,Bearish reversal,2021-02-02,wait,2021-02-02
TELEF BRASIL ON,VIVT3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Karsten,CTKA3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
BR MALLS PAR ON,BRML3,1M,High,Evening Star,Current,Bearish reversal,2021-02-02,wait,2021-02-02
LOCAMERICA ON NM,LCAM3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Locaweb On,LWSA3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Smiles Fidelidade.,SMLS3,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-02-02,wait,2021-02-02
IGUATEMI ON,IGTA3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
PETROBRAS ON,PETR3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Vivara,VIVA3,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Vivara,VIVA3,1M,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Atacadao,CRFB3,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-02,wait,2021-02-02
Colgate Palmolive.,COLG34,1M,High,Three Black Crows,Current,Bearish reversal,2021-02-02,wait,2021-02-02
Atacadao,CRFB3,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-02,wait,2021-02-02
Braskem Pref B,BRKM6,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-02,wait,2021-02-02
Braskem Pref B,BRKM6,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-02,wait,2021-02-02
Walmart BDR,WALM34,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-02,wait,2021-02-02
Walmart BDR,WALM34,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-02,wait,2021-02-02
Kimberly Clark Co.,KMBB34,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-02,wait,2021-02-02
